HomePlanet;CryoSleep;Destination;Age;VIP;RoomService;FoodCourt;ShoppingMall;Spa;VRDeck;TravelGroupType;Deck;Number;Side
0;False;0;2.0;False;0.0;0.0;0.0;0.0;0.0;2;7;208;True
0;False;0;19.0;False;0.0;3.0;946.0;0.0;0.0;2;6;267;True
0;True;0;41.0;False;0.0;0.0;0.0;0.0;0.0;0;7;211;False
1;False;0;43.0;False;0.0;2801.0;537.0;42.0;144.0;0;3;52;False
0;False;0;19.0;False;245.0;41.0;550.0;0.0;0.0;2;7;212;False
0;False;0;22.0;False;926.0;0.0;0.0;0.0;78.0;2;6;275;False
0;False;0;16.0;False;0.0;30.0;0.0;769.0;4.0;0;6;268;True
1;False;2;42.0;False;0.0;21.0;0.0;2735.0;3604.0;0;3;53;True
0;True;1;20.0;False;0.0;0.0;0.0;0.0;0.0;0;7;209;True
1;True;0;53.0;False;0.0;0.0;0.0;0.0;0.0;0;4;49;True
0;False;0;17.0;False;21.0;0.0;690.0;260.0;5.0;2;5;105;True
0;True;0;6.0;False;0.0;0.0;0.0;0.0;0.0;2;7;210;True
0;False;0;22.0;False;0.0;442.0;0.0;0.0;368.0;2;6;269;True
0;False;0;41.0;False;338.0;0.0;377.0;2.0;86.0;2;6;269;True
0;False;0;19.0;False;189.0;510.0;0.0;0.0;0.0;2;5;105;True
0;True;0;23.0;False;0.0;0.0;0.0;0.0;0.0;0;7;214;False
2;False;0;31.0;False;1088.0;0.0;280.0;0.0;0.0;0;5;85;False
0;True;2;38.0;False;0.0;0.0;0.0;0.0;0.0;0;7;212;True
0;True;1;1.0;False;0.0;0.0;0.0;0.0;0.0;0;7;215;False
2;True;0;13.0;False;0.0;0.0;0.0;0.0;0.0;2;6;276;False
2;False;0;21.0;False;1072.0;79.0;46.0;16.0;0.0;2;6;276;False
2;False;0;44.0;False;485.0;2.0;210.0;0.0;351.0;2;6;276;False
2;False;0;36.0;False;42.0;0.0;212.0;151.0;1853.0;1;6;270;True
2;False;0;19.0;False;2058.0;0.0;224.0;298.0;19.0;1;6;270;True
0;False;0;7.0;False;0.0;0.0;0.0;0.0;0.0;0;7;214;True
0;False;0;39.0;False;386.0;190.0;0.0;489.0;0.0;0;6;271;True
0;False;0;28.0;False;0.0;508.0;334.0;0.0;46.0;0;7;216;False
0;False;0;28.0;False;0.0;0.0;529.0;560.0;60.0;0;6;272;True
0;True;2;14.0;False;0.0;0.0;0.0;0.0;0.0;0;7;217;False
0;False;0;18.0;False;0.0;0.0;599.0;59.0;152.0;0;7;218;False
0;True;1;23.0;False;0.0;0.0;0.0;0.0;0.0;2;7;215;True
0;True;2;33.0;False;0.0;0.0;0.0;0.0;0.0;2;7;215;True
0;False;0;18.0;False;1656.0;0.0;0.0;0.0;0.0;0;5;86;False
1;False;0;47.0;False;1.0;734.0;28.0;78.0;3471.0;2;2;60;True
1;False;0;42.0;False;0.0;51.0;0.0;4170.0;13.0;2;2;60;True
2;False;0;17.0;False;36.0;0.0;1013.0;0.0;0.0;0;5;106;True
0;False;0;21.0;False;737.0;4.0;27.0;8.0;0.0;2;6;278;False
0;False;1;17.0;False;8.0;222.0;3.0;401.0;0.0;2;6;278;False
0;False;1;26.0;False;4.0;770.0;0.0;0.0;0.0;0;7;216;True
0;False;0;23.0;False;0.0;567.0;896.0;0.0;122.0;0;6;279;False
0;False;2;15.0;False;0.0;0.0;0.0;0.0;832.0;0;7;217;True
0;True;1;18.0;False;0.0;0.0;0.0;0.0;0.0;0;7;218;True
0;False;0;65.0;False;259.0;0.0;0.0;0.0;1916.0;0;6;280;False
1;False;2;33.0;False;13.0;0.0;2011.0;17.0;32.0;0;4;45;False
0;True;0;27.0;False;0.0;0.0;0.0;0.0;0.0;0;7;219;False
1;False;0;41.0;False;0.0;184.0;0.0;1520.0;3358.0;0;3;54;True
2;False;0;42.0;False;1381.0;0.0;1243.0;0.0;0.0;0;6;273;True
2;True;0;28.82793046746535;False;0.0;0.0;0.0;0.0;0.0;0;5;108;True
2;False;0;37.0;False;328.0;6153.0;0.0;26.0;820.0;2;6;274;True
2;False;2;17.0;False;891.0;0.0;243.0;0.0;5.0;2;6;274;True
1;True;0;24.0;False;0.0;0.0;0.0;0.0;0.0;2;2;61;True
1;True;0;39.0;False;0.0;0.0;0.0;0.0;0.0;2;2;61;True
1;True;2;59.0;False;0.0;0.0;0.0;0.0;0.0;1;2;61;True
1;True;0;32.0;False;0.0;0.0;0.0;0.0;0.0;2;2;47;False
1;False;2;29.0;False;2988.0;2147.0;0.0;0.0;1779.0;2;2;47;False
1;False;0;8.0;False;0.0;0.0;0.0;0.0;0.0;2;2;47;False
1;False;2;28.0;False;0.0;4380.0;0.0;692.0;0.0;2;2;47;False
1;True;0;35.0;False;0.0;0.0;0.0;0.0;0.0;2;2;47;False
0;False;0;24.0;False;711.0;0.0;0.0;59.0;57.0;2;6;282;False
0;True;0;1.0;False;0.0;0.0;0.0;0.0;0.0;2;7;220;False
0;True;0;4.0;False;0.0;0.0;0.0;0.0;0.0;2;7;220;False
1;True;2;28.0;False;0.0;0.0;0.0;0.0;0.0;0;4;46;False
2;True;0;46.0;False;0.0;0.0;0.0;0.0;0.0;2;6;275;True
2;False;0;67.0;False;443.0;0.0;1721.0;250.0;2.0;2;6;275;True
0;False;0;44.0;False;0.0;200.0;128.0;460.0;0.0;0;5;109;True
0;False;0;14.0;False;360.0;0.0;2116.0;1.0;8.0;0;6;283;False
0;False;0;23.0;False;0.0;0.0;4.0;0.0;965.0;0;7;221;False
0;True;0;51.0;False;0.0;0.0;0.0;0.0;0.0;0;7;219;True
0;False;0;20.0;False;0.0;258.0;331.0;133.0;0.0;2;7;222;False
0;False;0;0.0;False;0.0;0.0;0.0;0.0;0.0;2;7;222;False
0;True;0;0.0;False;0.0;0.0;0.0;0.0;0.0;2;7;222;False
0;False;0;24.0;False;181.0;224.0;0.0;195.0;191.0;0;5;89;False
2;False;0;41.0;False;112.0;186.0;228.0;760.0;0.0;2;6;279;True
2;False;0;30.0;False;806.0;100.0;9.0;0.0;47.0;2;4;52;True
0;False;0;27.0;False;0.0;1826.0;39.0;11.0;649.0;0;6;280;True
0;True;1;13.0;False;0.0;0.0;0.0;0.0;0.0;0;7;220;True
0;True;0;16.0;False;0.0;0.0;0.0;0.0;0.0;0;7;225;False
1;False;0;30.0;False;50.0;1248.0;0.0;1.0;912.0;0;3;55;True
0;False;1;8.0;False;0.0;0.0;0.0;0.0;0.0;0;7;221;True
0;False;0;59.0;False;0.0;0.0;0.0;0.0;755.0;0;7;227;False
1;True;2;43.0;False;0.0;0.0;0.0;0.0;0.0;2;4;53;True
1;False;2;30.0;False;0.0;138.0;0.0;5467.0;112.0;2;4;53;True
1;False;2;46.0;False;202.0;484.0;0.0;3208.0;2485.0;2;3;56;True
1;True;0;39.0;False;0.0;0.0;0.0;0.0;0.0;2;3;56;True
1;False;0;21.0;False;5.0;251.0;10.0;26.0;3384.0;2;3;53;False
1;True;0;70.0;False;0.0;0.0;0.0;0.0;0.0;2;3;53;False
1;False;2;34.0;False;0.0;1646.0;0.0;51.0;1462.0;2;3;53;False
1;False;0;33.0;False;0.0;774.0;0.0;6255.0;6.0;2;3;53;False
1;True;2;44.0;False;0.0;0.0;0.0;0.0;0.0;2;3;53;False
0;False;2;16.0;False;0.0;2838.0;32.0;5.0;3404.0;2;7;229;False
0;False;0;63.0;False;3.0;801.0;0.0;0.0;5.0;2;7;229;False
1;False;0;37.0;False;0.0;13561.0;15.0;4060.0;72.0;0;4;54;True
1;True;2;29.0;False;0.0;0.0;0.0;0.0;0.0;2;2;62;True
1;False;0;29.0;False;0.0;2509.0;0.0;16.0;698.0;1;2;62;True
1;True;2;22.0;False;0.0;0.0;0.0;0.0;0.0;2;2;62;True
1;False;0;26.0;False;0.0;533.0;2119.0;10.0;504.0;2;2;62;True
1;False;2;76.0;False;0.0;2732.0;422.0;16594.0;330.0;2;2;62;True
0;False;0;61.0;False;0.0;368.0;3.0;4422.0;0.0;0;5;110;True
0;False;1;19.0;False;0.0;905.0;387.0;0.0;0.0;2;6;285;False
0;True;1;13.0;False;0.0;0.0;0.0;0.0;0.0;2;7;230;False
0;True;0;28.82793046746535;False;0.0;0.0;0.0;0.0;0.0;0;7;224;True
0;True;0;30.0;False;0.0;0.0;0.0;0.0;0.0;0;7;231;False
0;False;1;23.0;False;200.0;414.0;73.0;1.0;1.0;0;6;282;True
0;False;1;63.0;False;356.0;287.0;0.0;0.0;248.0;0;7;233;False
2;True;0;32.0;False;0.0;0.0;0.0;0.0;0.0;0;6;287;False
0;False;0;33.0;False;0.0;0.0;0.0;417.0;2372.0;1;6;289;False
0;False;1;39.0;False;0.0;19.0;733.0;0.0;701.0;1;6;289;False
2;True;0;49.0;False;0.0;0.0;0.0;0.0;0.0;0;6;290;False
2;False;0;27.0;False;555.0;0.0;744.0;0.0;0.0;0;5;91;False
0;False;0;16.0;False;92.0;1.0;884.0;0.0;0.0;0;5;93;False
2;True;0;38.0;False;0.0;0.0;0.0;0.0;0.0;0;6;291;False
2;True;0;42.0;False;0.0;0.0;0.0;0.0;0.0;0;5;94;False
0;False;0;19.0;False;73.0;0.0;0.0;813.0;2.0;0;7;229;True
1;False;2;26.0;False;0.0;304.0;0.0;3998.0;0.0;0;4;47;False
0;False;2;32.0;False;0.0;0.0;0.0;817.0;8.0;2;7;240;False
0;False;0;56.0;False;0.0;51.0;0.0;2.0;706.0;2;6;292;False
0;False;0;0.0;False;0.0;0.0;0.0;0.0;0.0;1;7;240;False
0;False;0;38.0;False;35.0;0.0;0.0;0.0;713.0;0;6;285;True
0;False;0;30.0;False;0.0;495.0;0.0;0.0;153.0;0;6;295;False
0;False;0;21.0;False;5.0;0.0;0.0;2.0;1061.0;0;6;287;True
0;False;0;11.0;False;0.0;0.0;0.0;0.0;0.0;2;7;230;True
0;False;0;3.0;False;0.0;0.0;0.0;0.0;0.0;2;7;230;True
0;False;2;17.0;False;0.0;55.0;913.0;0.0;55.0;2;7;230;True
0;False;2;35.0;False;0.0;0.0;0.0;0.0;0.0;2;7;230;True
0;False;2;17.0;False;319.0;184.0;0.0;0.0;376.0;2;6;288;True
0;True;0;0.0;False;0.0;0.0;0.0;0.0;0.0;2;7;230;True
0;True;0;46.0;False;0.0;0.0;0.0;0.0;0.0;2;7;230;True
0;False;0;63.0;False;0.0;216.0;0.0;594.0;0.0;0;7;243;False
2;False;0;35.0;False;1890.0;0.0;497.0;1.0;0.0;2;4;48;False
2;False;0;61.0;False;1114.0;0.0;68.0;0.0;0.0;2;4;48;False
0;False;0;43.0;False;0.0;0.0;1217.0;2.0;0.0;1;6;289;True
0;False;0;14.0;False;1.0;1.0;683.0;419.0;0.0;2;6;289;True
0;False;0;78.0;False;0.0;0.0;0.0;441.0;4.0;2;7;231;True
0;False;0;21.0;False;398.0;490.0;0.0;0.0;0.0;2;6;289;True
2;False;0;32.0;False;1240.0;0.0;58.0;0.0;0.0;0;5;95;False
2;False;0;31.0;False;1226.0;0.0;1.0;0.0;0.0;0;6;291;True
1;False;0;40.0;False;1006.0;0.0;0.0;284.0;329.0;2;2;63;True
1;True;0;13.0;False;0.0;0.0;0.0;0.0;0.0;2;2;63;True
1;False;0;36.0;False;0.0;2345.0;0.0;1966.0;27.0;2;2;63;True
1;False;2;31.0;False;65.0;2121.0;0.0;6431.0;1.0;2;2;63;True
0;False;0;18.0;False;765.0;0.0;13.0;0.0;0.0;0;6;293;True
0;True;0;40.0;False;0.0;0.0;0.0;0.0;0.0;0;7;235;True
2;True;0;28.0;False;0.0;0.0;0.0;0.0;0.0;0;6;295;True
1;True;2;41.0;False;0.0;0.0;0.0;0.0;0.0;2;2;64;True
1;True;0;35.0;False;0.0;0.0;0.0;0.0;0.0;2;2;64;True
0;True;0;14.0;False;0.0;0.0;0.0;0.0;0.0;0;7;236;True
2;False;0;20.0;False;539.0;1269.0;38.0;0.0;0.0;0;6;299;False
0;False;2;23.0;False;4.0;0.0;2.0;254.0;521.0;0;6;300;False
1;True;2;22.0;False;0.0;0.0;0.0;0.0;0.0;2;4;49;False
1;False;0;25.0;False;0.0;0.0;0.0;0.0;0.0;2;4;49;False
2;False;2;18.0;False;3992.0;673.0;1360.0;2.0;0.0;0;4;50;False
1;False;1;25.0;True;0.0;7069.0;0.0;45.0;282.0;2;1;16;True
1;False;0;30.0;False;0.0;0.0;0.0;0.0;0.0;2;1;16;True
0;False;0;46.0;False;0.0;0.0;533.0;277.0;0.0;0;7;237;True
1;False;0;27.0;False;0.0;31.0;0.0;1.0;11378.0;0;2;65;True
0;False;0;53.0;False;1015.0;0.0;0.0;0.0;1.0;0;7;244;False
2;True;0;21.0;False;0.0;0.0;0.0;0.0;0.0;0;6;297;True
1;False;2;32.0;False;54.0;3782.0;0.0;21.0;5.0;0;1;17;True
1;False;0;32.0;False;1.0;470.0;0.0;1440.0;2114.0;2;3;55;False
1;False;0;33.0;True;0.0;7139.0;22.0;0.0;553.0;2;3;55;False
1;False;0;26.0;False;0.0;170.0;0.0;3718.0;0.0;2;3;55;False
0;False;0;47.0;False;12.0;7.0;0.0;720.0;0.0;0;6;298;True
2;False;0;13.0;False;7172.0;0.0;157.0;20.0;0.0;0;6;299;True
1;True;2;34.0;False;0.0;0.0;0.0;0.0;0.0;0;3;56;False
0;False;0;21.0;False;9.0;0.0;0.0;0.0;800.0;0;7;245;False
0;False;0;21.0;False;163.0;0.0;661.0;32.0;0.0;0;6;301;True
1;True;2;51.0;False;0.0;0.0;0.0;0.0;0.0;1;2;50;False
1;True;0;18.0;False;0.0;0.0;0.0;0.0;0.0;1;2;50;False
1;False;0;26.0;False;1.0;230.0;0.0;42.0;4030.0;2;3;58;True
1;False;2;53.0;True;5022.0;2376.0;0.0;0.0;235.0;2;3;58;True
1;False;0;30.0;False;0.0;1376.0;43.0;0.0;1460.0;0;5;96;False
0;True;0;37.0;False;0.0;0.0;0.0;0.0;0.0;0;7;240;True
1;False;0;45.0;False;0.0;1389.0;0.0;2987.0;0.0;0;1;18;True
0;False;0;62.0;False;877.0;15.0;0.0;0.0;1.0;0;7;247;False
0;False;0;38.0;False;0.0;1.0;45.0;0.0;837.0;0;7;242;True
0;False;2;24.0;False;1030.0;0.0;0.0;0.0;1122.0;0;6;305;False
0;False;0;18.0;False;341.0;0.0;332.0;102.0;0.0;0;6;306;False
2;True;0;23.0;False;0.0;0.0;0.0;0.0;0.0;0;6;303;True
0;False;1;16.0;False;0.0;1519.0;0.0;0.0;766.0;0;6;304;True
1;True;0;37.0;False;0.0;0.0;0.0;0.0;0.0;0;2;53;False
0;False;0;22.0;False;1018.0;100.0;0.0;9.0;0.0;2;7;248;False
0;True;1;18.0;False;0.0;0.0;0.0;0.0;0.0;2;7;248;False
2;True;0;25.0;False;0.0;0.0;0.0;0.0;0.0;0;6;308;False
0;False;0;26.0;False;758.0;17.0;11.0;0.0;0.0;1;7;249;False
0;False;0;25.0;False;4.0;0.0;146.0;723.0;0.0;1;6;309;False
2;False;0;55.0;False;938.0;0.0;82.0;0.0;162.0;0;4;56;True
2;False;0;28.0;False;641.0;0.0;372.0;0.0;16.0;0;5;97;False
0;False;0;22.0;False;0.0;24.0;0.0;176.0;783.0;0;5;98;False
0;False;2;26.0;False;333.0;1819.0;0.0;1.0;0.0;0;6;311;False
0;False;0;13.0;False;0.0;0.0;8.0;0.0;714.0;2;7;246;True
0;False;0;18.0;False;428.0;0.0;36.0;0.0;424.0;2;7;246;True
2;True;0;38.0;False;0.0;0.0;0.0;0.0;0.0;2;6;312;False
2;True;0;28.0;False;0.0;0.0;0.0;0.0;0.0;2;6;312;False
0;False;0;57.0;False;433.0;0.0;0.0;371.0;0.0;2;6;314;False
0;True;0;0.0;False;0.0;0.0;0.0;0.0;0.0;2;7;251;False
0;True;0;18.0;False;0.0;0.0;0.0;0.0;0.0;0;7;252;False
1;True;0;25.0;False;0.0;0.0;0.0;0.0;0.0;2;5;99;False
1;False;2;35.0;False;0.0;17394.0;0.0;724.0;0.0;2;5;99;False
1;False;0;37.0;False;0.0;1336.0;2.0;12.0;7.0;2;4;57;True
1;False;2;33.0;False;0.0;26.0;1.0;33.0;2439.0;2;4;57;True
1;False;0;35.0;False;305.0;3621.0;0.0;320.0;341.0;2;3;60;True
1;False;2;47.0;False;16.0;2127.0;1487.0;0.0;196.0;2;3;60;True
0;False;0;23.0;False;5.0;51.0;0.0;732.0;0.0;0;5;114;True
0;False;0;28.82793046746535;False;0.0;3.0;0.0;2.0;923.0;0;7;253;False
1;False;2;27.0;False;0.0;4342.0;0.0;0.0;36.0;0;3;57;False
1;True;0;23.0;False;0.0;0.0;0.0;0.0;0.0;0;2;54;False
0;True;0;31.0;False;0.0;0.0;0.0;0.0;0.0;0;7;254;False
1;True;0;19.0;False;0.0;0.0;0.0;0.0;0.0;2;3;58;False
1;True;2;53.0;False;0.0;0.0;0.0;0.0;0.0;2;3;58;False
0;False;0;37.0;False;22.0;5.0;0.0;747.0;0.0;0;7;255;False
0;False;0;18.0;False;0.0;0.0;0.0;2681.0;55.0;0;6;307;True
0;False;0;42.0;False;0.0;594.0;0.0;0.0;119.0;2;6;317;False
0;True;0;7.0;False;0.0;0.0;0.0;0.0;0.0;2;7;256;False
0;False;2;7.0;False;0.0;0.0;0.0;0.0;0.0;2;7;256;False
0;False;0;24.0;False;2.0;3.0;0.0;616.0;161.0;0;7;257;False
1;False;0;20.0;False;13.0;817.0;0.0;1435.0;22.0;0;5;116;True
0;False;0;24.0;False;1158.0;193.0;798.0;2.0;0.0;0;6;319;False
0;False;0;42.0;False;0.0;865.0;0.0;0.0;44.0;0;7;248;True
1;False;0;49.0;False;0.0;3750.0;0.0;2.0;341.0;2;5;101;False
1;True;0;47.0;False;0.0;0.0;0.0;0.0;0.0;2;5;101;False
2;False;0;26.0;True;432.0;0.0;965.0;35.0;0.0;0;6;321;False
0;False;0;24.0;False;0.0;0.0;6.0;685.0;0.0;2;6;322;False
0;True;0;38.0;False;0.0;0.0;0.0;0.0;0.0;1;7;259;False
0;False;0;0.0;False;0.0;0.0;0.0;0.0;0.0;2;7;259;False
2;False;1;37.0;False;295.0;1575.0;19.0;515.0;0.0;0;4;53;False
0;True;0;39.0;False;0.0;0.0;0.0;0.0;0.0;0;7;249;True
0;False;2;25.0;False;553.0;0.0;1.0;239.0;8.0;2;6;308;True
0;False;1;25.0;False;172.0;129.0;41.0;0.0;341.0;2;6;308;True
2;True;0;35.0;False;0.0;0.0;0.0;0.0;0.0;0;6;323;False
0;True;1;0.0;False;0.0;0.0;0.0;0.0;0.0;2;7;250;True
0;False;2;46.0;False;612.0;0.0;62.0;0.0;0.0;2;7;250;True
0;False;0;4.0;False;0.0;0.0;0.0;0.0;0.0;2;7;250;True
1;True;2;19.0;False;0.0;0.0;0.0;0.0;0.0;2;3;59;False
1;False;0;29.0;False;0.0;930.0;0.0;2113.0;98.0;2;3;59;False
0;False;0;19.0;False;0.0;9.0;0.0;0.0;1.0;0;6;324;False
1;True;0;47.0;False;0.0;0.0;0.0;0.0;0.0;0;2;71;True
0;True;1;1.0;False;0.0;0.0;0.0;0.0;0.0;2;7;252;True
0;True;0;4.0;False;0.0;0.0;0.0;0.0;0.0;2;7;252;True
0;False;0;37.0;False;0.0;27.0;11.0;732.0;5.0;2;6;309;True
0;False;0;61.0;False;1215.0;32.0;0.0;0.0;362.0;0;5;118;True
1;True;0;32.0;False;0.0;0.0;0.0;0.0;0.0;0;3;62;True
0;True;0;4.0;False;0.0;0.0;0.0;0.0;0.0;2;7;261;False
0;True;0;16.0;False;0.0;0.0;0.0;0.0;0.0;2;7;261;False
0;True;2;25.0;False;0.0;0.0;0.0;0.0;0.0;0;7;253;True
0;False;0;22.0;False;1300.0;0.0;0.0;0.0;1134.0;0;6;325;False
0;False;0;41.0;False;139.0;666.0;6.0;71.0;25.0;0;7;254;True
0;True;0;25.0;False;0.0;0.0;0.0;0.0;0.0;0;7;255;True
0;False;0;19.0;False;414.0;0.0;66.0;307.0;0.0;0;5;119;True
0;False;0;21.0;False;305.0;0.0;1.0;618.0;2.0;0;7;262;False
0;False;2;14.0;False;0.0;2.0;0.0;0.0;794.0;0;6;327;False
0;False;0;34.0;False;0.0;0.0;885.0;0.0;0.0;0;7;264;False
0;False;0;33.0;False;954.0;0.0;10.0;3.0;2.0;0;6;328;False
0;True;2;14.0;False;0.0;0.0;0.0;0.0;0.0;0;7;265;False
0;True;2;28.0;False;0.0;0.0;0.0;0.0;0.0;0;7;258;True
0;True;1;43.0;False;0.0;0.0;0.0;0.0;0.0;2;7;266;False
0;False;2;3.0;False;0.0;0.0;0.0;0.0;0.0;1;7;266;False
0;True;1;0.0;False;0.0;0.0;0.0;0.0;0.0;2;7;266;False
0;False;0;28.0;False;3202.0;0.0;0.0;0.0;5.0;2;6;310;True
0;False;0;40.0;False;0.0;807.0;0.0;0.0;0.0;2;6;310;True
0;False;0;17.0;False;1.0;160.0;37.0;0.0;0.0;0;6;311;True
0;False;0;21.0;False;0.0;0.0;218.0;109.0;5321.0;0;7;267;False
2;False;0;28.82793046746535;False;1150.0;0.0;6.0;4.0;0.0;0;6;312;True
0;False;0;41.0;False;0.0;82.0;3.0;0.0;718.0;0;6;313;True
0;False;0;20.0;False;0.0;1.0;0.0;905.0;0.0;0;5;122;True
1;False;0;56.0;False;0.0;0.0;0.0;0.0;0.0;2;1;20;True
1;False;0;57.0;False;0.0;62.0;0.0;2136.0;178.0;1;1;20;True
1;True;0;48.0;False;0.0;0.0;0.0;0.0;0.0;2;1;20;True
1;False;0;37.0;False;0.0;2390.0;0.0;1306.0;0.0;2;1;20;True
0;False;1;20.0;False;127.0;0.0;0.0;542.0;0.0;0;6;314;True
0;True;1;36.0;False;0.0;0.0;0.0;0.0;0.0;0;7;268;False
1;False;0;38.0;False;158.0;787.0;2820.0;0.0;86.0;0;4;59;True
0;False;0;22.0;False;2.0;0.0;6.0;101.0;536.0;0;6;316;True
2;False;0;31.0;False;2436.0;0.0;147.0;16.0;0.0;2;6;317;True
2;True;0;0.0;False;0.0;0.0;0.0;0.0;0.0;2;6;317;True
2;False;2;21.0;False;1481.0;0.0;881.0;0.0;0.0;1;6;317;True
0;False;0;49.0;False;0.0;67.0;213.0;2.0;1442.0;2;7;269;False
0;True;0;44.0;False;0.0;0.0;0.0;0.0;0.0;2;7;269;False
1;False;2;28.82793046746535;False;0.0;859.0;0.0;6704.0;64.0;0;2;73;True
0;False;0;29.0;False;7.0;0.0;0.0;797.0;0.0;0;6;318;True
0;False;2;16.0;False;876.0;0.0;5.0;1.0;16.0;0;6;330;False
0;True;1;20.0;False;0.0;0.0;0.0;0.0;0.0;0;7;260;True
0;True;0;26.0;False;0.0;0.0;0.0;0.0;0.0;0;7;270;False
0;False;0;19.0;False;5.0;87.0;0.0;0.0;0.0;0;5;103;False
0;False;0;34.0;False;1.0;89.0;0.0;793.0;0.0;0;7;261;True
2;True;0;38.0;False;0.0;0.0;0.0;0.0;0.0;0;6;331;False
0;False;2;51.0;False;0.0;260.0;91.0;0.0;264.0;2;7;272;False
0;False;2;7.0;False;0.0;0.0;0.0;0.0;0.0;2;7;272;False
0;True;0;3.0;False;0.0;0.0;0.0;0.0;0.0;2;7;272;False
2;False;0;26.0;True;714.0;450.0;208.0;0.0;44.0;0;6;334;False
0;False;0;27.0;False;233.0;554.0;0.0;0.0;0.0;2;5;124;True
0;True;0;7.0;False;0.0;0.0;0.0;0.0;0.0;2;5;124;True
0;True;0;19.0;False;0.0;0.0;0.0;0.0;0.0;2;7;262;True
0;False;0;28.0;False;0.0;26.0;88.0;5.0;754.0;0;6;335;False
2;False;0;27.0;False;3482.0;1234.0;1155.0;0.0;0.0;0;6;321;True
0;True;1;31.0;False;0.0;0.0;0.0;0.0;0.0;0;7;263;True
0;False;0;26.0;False;324.0;0.0;201.0;2.0;256.0;0;7;264;True
1;False;0;43.0;False;0.0;760.0;17.0;15331.0;427.0;0;2;55;False
0;False;0;23.0;False;0.0;13.0;0.0;773.0;0.0;0;7;274;False
0;False;2;47.0;False;0.0;574.0;0.0;0.0;68.0;0;6;336;False
1;True;0;17.0;False;0.0;0.0;0.0;0.0;0.0;2;2;74;True
1;False;0;64.0;False;0.0;4.0;0.0;6200.0;622.0;2;2;74;True
2;False;0;13.0;False;1112.0;0.0;687.0;0.0;3.0;1;4;60;True
2;False;2;18.0;False;86.0;1164.0;516.0;0.0;0.0;1;4;60;True
2;False;0;29.0;True;0.0;0.0;0.0;0.0;0.0;0;5;126;True
0;False;1;70.0;False;0.0;3.0;1.0;2.0;1290.0;0;6;338;False
2;False;0;23.0;False;31.0;0.0;1247.0;0.0;47.0;2;6;326;True
2;False;0;23.0;False;2210.0;0.0;89.0;0.0;0.0;2;4;61;True
2;False;0;35.0;False;1313.0;0.0;24.0;0.0;1.0;2;6;326;True
2;False;0;17.0;False;1744.0;0.0;136.0;8.0;8.0;2;5;127;True
2;True;0;26.0;False;0.0;0.0;0.0;0.0;0.0;2;6;326;True
2;False;0;15.0;False;1554.0;0.0;646.0;20.0;1241.0;2;4;61;True
2;False;0;19.0;False;285.0;54.0;1246.0;102.0;0.0;2;6;326;True
0;True;1;20.0;False;0.0;0.0;0.0;0.0;0.0;0;7;276;False
0;False;0;51.0;False;437.0;244.0;908.0;825.0;0.0;0;6;327;True
2;False;0;17.0;False;139.0;0.0;959.0;21.0;0.0;1;6;339;False
2;False;0;27.0;False;103.0;1.0;49.0;2421.0;24.0;1;6;339;False
0;False;0;43.0;False;84.0;726.0;2.0;0.0;0.0;0;7;277;False
0;False;0;5.0;False;0.0;0.0;0.0;0.0;0.0;0;7;265;True
0;True;0;17.0;False;0.0;0.0;0.0;0.0;0.0;0;7;266;True
0;False;0;40.0;False;813.0;0.0;473.0;236.0;0.0;1;5;105;False
0;False;0;38.0;False;4.0;0.0;0.0;0.0;1679.0;1;5;105;False
0;True;0;13.0;False;0.0;0.0;0.0;0.0;0.0;0;7;278;False
0;False;0;15.0;False;320.0;36.0;5.0;0.0;640.0;0;6;341;False
0;False;0;15.0;False;852.0;0.0;0.0;135.0;0.0;0;5;128;True
1;False;2;59.0;False;8.0;1563.0;0.0;73.0;31.0;0;1;21;True
0;False;0;24.0;False;0.0;201.0;0.0;0.0;603.0;0;6;328;True
2;True;2;28.82793046746535;False;0.0;0.0;0.0;0.0;0.0;2;6;342;False
2;False;2;52.0;False;1279.0;0.0;1061.0;359.0;0.0;2;4;54;False
0;False;0;38.0;False;553.0;0.0;0.0;87.0;243.0;0;7;280;False
0;False;0;26.0;False;21.0;0.0;499.0;568.0;0.0;0;6;343;False
0;False;2;17.0;False;68.0;0.0;0.0;0.0;795.0;0;5;106;False
0;True;1;17.0;False;0.0;0.0;0.0;0.0;0.0;2;7;281;False
0;False;2;20.0;False;1.0;808.0;0.0;0.0;0.0;2;7;281;False
0;False;0;15.0;False;1336.0;108.0;0.0;0.0;0.0;0;6;344;False
0;True;0;30.0;False;0.0;0.0;0.0;0.0;0.0;0;7;283;False
0;True;1;22.0;False;0.0;0.0;0.0;0.0;0.0;0;7;284;False
0;False;0;18.0;False;0.0;0.0;19.0;467.0;0.0;2;5;129;True
0;True;2;22.0;False;0.0;0.0;0.0;0.0;0.0;2;7;268;True
0;True;1;20.0;False;0.0;0.0;0.0;0.0;0.0;0;7;269;True
0;False;0;22.0;False;762.0;13.0;10.0;0.0;0.0;0;7;270;True
2;False;1;34.0;True;49.0;478.0;387.0;0.0;0.0;0;4;55;False
1;False;0;28.0;False;0.0;1310.0;0.0;221.0;6064.0;0;5;130;True
2;True;0;50.0;False;0.0;0.0;0.0;0.0;0.0;0;6;331;True
0;False;2;19.0;False;0.0;0.0;496.0;13.0;0.0;0;7;271;True
